city,name,address,rating,rating_count,new_column_1,new_column_2,new_column_3,new_column_4,new_column_5,new_column_6,new_column_7
"Central Jakarta city, Indonesia",WARKOP MINI JOHAR BARU,"Jl. Kp. Rawa Selatan Buntu No.4 No. 27, RT.7/RW.7",4.7,67.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Abet,"Jl. Petojo Binatu Raya No.7, RT.7/RW.8",4.8,23.0,1,0,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Pasbar,"Jl. Belakang Pasar Baru No.1 1, RT.1/RW.4",5.0,2.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",warkop sidoel,"West Jakarta City, Jakarta, Indonesia",4.4,19.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Mess Aceh,"Jl. Gondangdia Kecil No.Dalam 10, RT.10/RW.5",4.3,3.0,1,1,1,0,1,1,1
"Central Jakarta city, Indonesia",wahyoo warkop ibu ayu,"2, Jl. Pintu Besi I No.11A, RT.2/RW.5",5.0,3.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Kabengbat,"Jl. Karet Pasar Baru Timur 1 No.24 6, RT.6/RW.8",4.5,4.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Azis,"DII, Jl. Kramat Jaya Baru III No.36, RT.15/RW.1",4.5,34.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia","Warkop ""Arjuna""","West Jakarta City, Jakarta, Indonesia",5.0,8.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",WARKOP BERSAMA,"RV82+7W5, Jl. Kramat Pulo, RT.7/RW.10",3.0,3.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Aduhai,"East Jakarta City, Jakarta, Indonesia",4.5,14.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Pasundan Setiabudi Tengah,"South Jakarta City, Jakarta, Indonesia",4.4,9.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Iwan Camp Jawa,"West Jakarta City, Jakarta, Indonesia",5.0,5.0,1,1,1,0,1,1,1
"Central Jakarta city, Indonesia",Warkop Babeh Sahid,"Jl. Pintu Air Raya No.6, RT.7/RW.1",4.0,4.0,1,1,0,1,1,0,0
"Central Jakarta city, Indonesia",Warkop Tanah Abang 54,"Jl. Tanah Abang III No.54/1, RT.2/RW.4",5.0,1.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Ibrahim,"West Jakarta City, Jakarta, Indonesia",4.2,24.0,1,1,1,1,0,1,0
"Central Jakarta city, Indonesia","Warka ""Warkop Jenaka""","13, Jl. Kramat Jaya Baru E9 No.257, RT.13/RW.10",5.0,4.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop AA,"South Jakarta City, Jakarta, Indonesia",4.6,160.0,1,0,1,1,1,1,1
"Central Jakarta city, Indonesia",WARKOP BALI CAMP 30,"Jl. Kp. Bali XXX No.15C, RT.9/RW.9",5.0,3.0,0,1,1,1,1,1,1
"Central Jakarta city, Indonesia",warkop,"RRHW+HRM, RT.14/RW.7",5.0,2.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Resik,"South Jakarta City, Jakarta, Indonesia",4.8,39.0,1,1,1,1,1,0,1
"Central Jakarta city, Indonesia",Warkop Saset,"South Jakarta City, Jakarta, Indonesia",5.0,13.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Baik Hati,"Jl. Kelinci III No.14, RT.15/RW.4",5.0,9.0,1,0,1,0,1,1,1
"Central Jakarta city, Indonesia",Warkop Kuningan,"RR46+JVF, Jl. Jati Bunder, RT.6/RW.12",3.9,14.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Jalan Jaksa,"Jl. Jaksa No.3 1, RT.1/RW.5",5.0,3.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Resik,"South Jakarta City, Jakarta, Indonesia",4.9,11.0,1,0,1,1,1,1,0
"Central Jakarta city, Indonesia",Warkop Atas,"South Jakarta City, Jakarta, Indonesia",4.1,79.0,1,1,1,1,1,0,1
"Central Jakarta city, Indonesia",Warkop Resik,Jl. Pedurenan Masjid 2,4.2,9.0,1,1,1,0,0,1,1
"Central Jakarta city, Indonesia",Warkop Cikal,"East Jakarta City, Jakarta, Indonesia",4.5,11.0,1,1,0,1,1,1,0
"Central Jakarta city, Indonesia",Warkop kJ,"Jl. Percetakan Negara II No.23, RT.23/RW.7",4.4,7.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop HooK Bang CeKy,"Jakarta, Indonesia",4.7,10.0,1,1,1,1,0,1,1
"Central Jakarta city, Indonesia",Ndeso'o Warkop,"Jl. Cempaka Baru VIII No.21 4, RT.4/RW.7",5.0,13.0,1,0,1,1,1,1,1
"Central Jakarta city, Indonesia",WARKOP BERKAH,"Jl. Cempaka Raya No.6, RT.6/RW.4",4.3,4.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop X Pancong,"South Jakarta City, Jakarta, Indonesia",4.1,16.0,0,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop PJS,"West Jakarta City, Jakarta, Indonesia",4.1,8.0,1,1,1,1,1,0,1
"Central Jakarta city, Indonesia",Warkop Mami Gue,"Jl. Cempaka Sari I No.14, RT.4/RW.8",5.0,1.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Mang Wawan,"Jl. Cempaka Putih Tengah XXX No.3 9, RT.9/RW.7",5.0,3.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Ayau,"West Jakarta City, Jakarta, Indonesia",4.2,24.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop AWI,"Jl. K.S. Tubun No.51 4, RT.4/RW.2",5.0,9.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Wahyoo Warkop Azka,"Jl. D No.10A 5, RT.5/RW.1",5.0,1.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Purwanty,"RW:02, Jl. Kota Bambu Raya",5.0,4.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Emak,"West Jakarta City, Jakarta, Indonesia",5.0,2.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop TAKASIMURA,"East Jakarta City, Jakarta, Indonesia",4.9,10.0,1,1,1,1,1,1,0
"Central Jakarta city, Indonesia","Warkop Pande, Kemayoran","jln. Harapan Mulia 1 L152, RT.5/RW.3",5.0,2.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop ZYAN,"Jl. Petamburan I No.1 3, RT.3/RW.2",5.0,1.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",WARDAN warkop,Jl. Galur Jaya No.37b,4.5,2.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop 24 Jam Senen,"Jl. Kramat Raya No.7 1, RT.1/RW.7",5.0,12.0,0,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Temboes,"Jl. Murdai 1 No.20a rt.01 rw.06 Cemp. Putih Bar. Cemp. Putih, RT.1/RW.6",4.7,69.0,1,1,0,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Teladan,"South Jakarta City, Jakarta, Indonesia",4.5,14.0,0,1,1,0,0,1,0
"Central Jakarta city, Indonesia",Warkop Suka Suka Kopi,Jl. H. Ung,5.0,3.0,1,1,1,0,1,1,0
"Central Jakarta city, Indonesia",Warkop Mikita,"Jl. E No.1, RT.1/RW.3",4.9,31.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Mandala,"West Jakarta City, Jakarta, Indonesia",5.0,1.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop & Warnas Mpok Aska,"Jl. Cemp. Baru VII ujung No.7A, RT.12/RW.9",5.0,2.0,1,1,1,0,1,1,1
"Central Jakarta city, Indonesia",Warkop Raffael,"Jl. F No.12, RT.12/RW.4",4.8,9.0,1,1,1,1,0,1,1
"Central Jakarta city, Indonesia",WARKOP GUNTUR POJOKAN,Jl. Kawi,5.0,6.0,1,1,1,0,1,1,0
"Central Jakarta city, Indonesia",Warkop 212,"South Jakarta City, Jakarta, Indonesia",5.0,5.0,1,0,1,1,1,0,1
"Central Jakarta city, Indonesia",CAFE WARKOP WIFI CORNER,"West Jakarta City, Jakarta, Indonesia",3.6,12.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Barokah Sunter,"North Jakarta City, Jakarta, Indonesia",5.0,1.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Jambu,"South Jakarta City, Jakarta, Indonesia",4.0,1.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop ilham,"15, Jl. Taruna Raya No.6, RT.15/RW.3",4.5,2.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Heroy,"Jl. Kebon Kacang Raya No.1A, RT.7/RW.14",4.5,552.0,1,1,0,1,1,1,1
"Central Jakarta city, Indonesia",Warkop ROPITA 3 Kwitang,"Jalan Kwitang No. 5, RT.02/RW.7",4.5,651.0,1,1,1,1,1,0,1
"Central Jakarta city, Indonesia",Warkop Gaul 24 Slipi,"West Jakarta City, Jakarta, Indonesia",4.0,3.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Menel,"Jl. Taruna II No.9, RT.17/RW.4",5.0,4.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Ilham,Jl. Percetakan Negara 10,4.0,1.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Shohib,"South Jakarta City, Jakarta, Indonesia",5.0,1.0,0,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Tampomas Jaya,"South Jakarta City, Jakarta, Indonesia",5.0,2.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop baraya 5/A's Putra,"West Jakarta City, Jakarta, Indonesia",5.0,5.0,1,0,1,1,0,1,1
"Central Jakarta city, Indonesia",Warkop Omid,"West Jakarta City, Jakarta, Indonesia",4.1,19.0,1,1,1,0,1,1,1
"Central Jakarta city, Indonesia",Warkop Mahkota,"West Jakarta City, Jakarta, Indonesia",4.6,70.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop CS,"West Jakarta City, Jakarta, Indonesia",5.0,9.0,1,1,1,1,1,1,0
"Central Jakarta city, Indonesia",Warkop Liris,"West Jakarta City, Jakarta, Indonesia",4.8,22.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia","GG Rental PS3, PS4 & Warkop GG","West Jakarta City, Jakarta, Indonesia",5.0,1.0,1,0,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Kepo,"East Jakarta City, Jakarta, Indonesia",4.6,76.0,1,1,1,1,0,1,1
"Central Jakarta city, Indonesia",Warkop enak,"East Jakarta City, Jakarta, Indonesia",5.0,1.0,1,1,1,1,0,1,1
"Central Jakarta city, Indonesia",Warkop Alberkah,"East Jakarta City, Jakarta, Indonesia",4.4,14.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop SILMA,"East Jakarta City, Jakarta, Indonesia",4.4,44.0,1,1,1,1,0,1,1
"Central Jakarta city, Indonesia",Warkop Pua’Kale’,"South Jakarta City, Jakarta, Indonesia",4.6,586.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Kramat II,"Yayasan Administrasi Indonesia, Jl. Kramat Raya No.2, RT.2/RW.9",4.1,98.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Mamang Anwar,"Jl. KH. Hasyim Ashari No.17, RT.1/RW.5",4.9,7.0,1,1,1,0,1,1,1
"Central Jakarta city, Indonesia",Warkop Sejahtara,"South Tangerang City, Banten, Indonesia",4.5,156.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Delapan,"Jl. Pangkalan Asem No.2, RT.2/RW.5",5.0,4.0,1,1,1,1,1,1,1
"Central Jakarta city, Indonesia",Warkop Kazoku,"Banten, Indonesia",4.4,30.0,1,1,0,1,1,1,1
"Central Jakarta city, Indonesia",ADTAS WARKOP,"Bekasi, West Java, Indonesia",5.0,93.0,1,1,1,1,1,0,1
